"type"|"right"|"occurrenceID_GBIF"|"rightsHolder"|"modified"|"institutionCode"|"collectionCode"|"catalogNumber"|"recordNumber"|"recordedBy"|"eventDate"|"year"|"month"|"day"|"occurrenceRemarks"|"fieldNotes"|"country"|"stateProvince"|"municipality"|"locality"|"minimumElevationInMeters"|"maximumElevationInMeters"|"verbatimLatitude"|"verbatimLongitude"|"decimalLatitude"|"decimalLongitude"|"identifiedBy"|"dateIdentified"|"identificationRemarks"|"identificationQualifier"|"typeStatus"|"scientifname"|"family"|"genus"|"specificEpithet"|"infraspecificEpithet"|"taxonRank"|"scientificNameAuthorship"|"Clado"|"fieldnumber"|"kingdom"|"phylum"|"otherCatalogNumbers"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74448"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074448"|"796"|"Renon, P."|"2024-5-15"|"2024"|"5"|"15"|"Arbórea com cerca de 15 metros, borda da trilha"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Juerana. Parque Nacional do Descobrimento"|"74"|""|""|""|"-17.1108333"|"-39.3533333"|"M.L. Broto"|"15/5/2024"|""|""|""|"Licaria bahiana Kurz"|"LAURACEAE"|"Licaria"|"bahiana"|""|"specie"|"Kurz"|"Angiospermas"|""|"Plantae"|""|"UPCB 110788"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74454"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074454"|"802"|"Renon, P."|"2024-5-15"|"2024"|"5"|"15"|"Arbusto com cerca de 2 metros de altura, frutos maduros amarelos"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Juerana. Parque Nacional do Descobrimento"|"74"|""|""|""|"-17.1108333"|"-39.3533333"|"J. Jardim"|"15/5/2024"|""|""|""|"Randia calycina Cham."|"RUBIACEAE"|"Randia"|"calycina"|""|"specie"|"Cham."|"Angiospermas"|""|"Plantae"|""|"UPCB 110789"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74460"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074460"|"808"|"Renon, P."|"2024-5-16"|"2024"|"5"|"16"|"Erva com cerca de 50 cm de altura"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - trilha 2 do Porgrama Monitora. Parque Nacional do Descobrimento"|"90"|""|""|""|"-17.0552778"|"-39.3302778"|"Koch, I."|"16/5/2024"|""|""|""|"Hypolytrum verticillatum T.Koyama"|"CYPERACEAE"|"Hypolytrum"|"verticillatum"|""|"specie"|"T.Koyama"|"Angiospermas"|""|"Plantae"|""|"UPCB 110790"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74463"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074463"|"811"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 30 cm de altura, flores lilás"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"A.P.S. Franco, Koch, I."|"17/5/2024"|""|""|""|"Desmodium barbatum (L.) Benth."|"FABACEAE"|"Desmodium"|"barbatum"|""|"specie"|"(L.) Benth."|"Angiospermas"|""|"Plantae"|""|"UPCB 110791"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74473"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074473"|"821"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 30 cm de altura, flores brancas, raízes com odor mentol"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"Junior, C.C.B."|"17/5/2024"|""|""|""|"Caamembeca grandifolia (A.St.-Hil. & Moq.) J.F.B.Pastore"|"POLYGALACEAE"|"Caamembeca"|"grandifolia"|""|"specie"|"(A.St.-Hil. & Moq.) J.F.B.Pastore"|"Angiospermas"|""|"Plantae"|""|"UPCB 110792"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74475"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074475"|"823"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 30 cm de altura"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"Koch, I."|"17/5/2024"|""|""|""|"Pombalia calceolaria (L.) Paula-Souza"|"VIOLACEAE"|"Pombalia"|"calceolaria"|""|"specie"|"(L.) Paula-Souza"|"Angiospermas"|""|"Plantae"|""|"UPCB 110793"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74479"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074479"|"827"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 50 cm de altura, sépalas e pétalas amareladas com estrias avermelhadas,"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"M. Engels"|"17/5/2024"|""|""|""|"Paradisanthus bahiensis Rchb.f."|"ORCHIDACEAE"|"Paradisanthus"|"bahiensis"|""|"specie"|"Rchb.f."|"Angiospermas"|""|"Plantae"|""|"UPCB 110794"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74495"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074495"|"843"|"Renon, P."|"2024-5-18"|"2024"|"5"|"18"|"Arbusto com cerca de 2 metros de altura, flores brancas"|""|"Brasil"|"Bahia"|"Prado"|"Lagoa Só Não Vou. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"Renon, P."|"18/5/2024"|""|""|""|"Varronia curassavica Jacq."|"CORDIACEAE"|"Varronia"|"curassavica"|""|"specie"|"Jacq."|"Angiospermas"|""|"Plantae"|""|"UPCB 110795"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74500"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074500"|"848"|"Renon, P."|"2024-5-18"|"2024"|"5"|"18"|"Arbusto com cerca de 3 metros de altura"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0908333"|"-39.3244445"|"K.S. Valdemarin"|"3/7/2024"|""|""|""|"Eugenia melanogyna (D.Legrand) Sobral"|"MYRTACEAE"|"Eugenia"|"melanogyna"|""|"specie"|"(D.Legrand) Sobral"|"Angiospermas"|""|"Plantae"|""|"UPCB 110796"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74501"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074501"|"849"|"Renon, P."|"2024-5-18"|"2024"|"5"|"18"|"Arvoreta com cerca de 4 metros de altura, associação com . Potencial nova espécie, não descrita"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0908333"|"-39.3244445"|"L. Rossi"|"30/6/2024"|""|""|""|"Daphnopsis"|"THYMELAEACEAE"|"Daphnopsis"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"UPCB 110797"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74506"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074506"|"854"|"Renon, P."|"2024-5-18"|"2024"|"5"|"18"|"Arvoreta com cerca de 2,5 metros de altura"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0908333"|"-39.3244445"|"N. Ivanauska"|"18/5/2024"|""|""|""|"Pera glabrata (Schott) Baill."|"PERACEAE"|"Pera"|"glabrata"|""|"specie"|"(Schott) Baill."|"Angiospermas"|""|"Plantae"|""|"UPCB 110798"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74507"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074507"|"855"|"Renon, P."|"2024-5-18"|"2024"|"5"|"18"|"Arbusto com cerca de 3 metros de altura, flores com estames esbranquiçados"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0908333"|"-39.3244445"|"Souza, V.C."|"23/5/2024"|""|""|""|"Abarema jupunba (Willd.) Britton & Killip"|"FABACEAE"|"Abarema"|"jupunba"|""|"specie"|"(Willd.) Britton & Killip"|"Angiospermas"|""|"Plantae"|""|"UPCB 110799"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74747"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074747"|"68"|"Ferreira-Alves, R."|"2024-5-16"|"2024"|"5"|"16"|"Arbusto, ca. 1,7 m. Fruto verde"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento"|"90"|""|""|""|"-17.0552778"|"-39.3302778"|"Carvalho-Silva, F."|"16/5/2024"|""|""|""|"Eumachia chaenotricha (DC.) C.M. Taylor & Razafim."|"RUBIACEAE"|"Eumachia"|"chaenotricha"|""|"specie"|"(DC.) C.M. Taylor & Razafim."|"Angiospermas"|""|"Plantae"|""|"UPCB 110808"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74673"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074673"|"80"|"Ferreira-Alves, R."|"2024-5-16"|"2024"|"5"|"16"|"Arbusto, ca. 3 m. Fruto vermelho"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento"|"90"|""|""|""|"-17.0552778"|"-39.3302778"|"T.B. Flores"|"3/7/2024"|""|""|""|"Myrciaria ferruginea O.Berg"|"MYRTACEAE"|"Myrciaria"|"ferruginea"|""|"specie"|"O.Berg"|"Angiospermas"|""|"Plantae"|""|"UPCB 110809"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74736"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074736"|"83"|"Ferreira-Alves, R."|"2024-5-17"|"2024"|"5"|"17"|"Liana, a ca. 3 m do dossel. Fruto imaturo verde e fruto maduro vermelho"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0455555"|"-39.3044444"|"H. Medeiros"|"12/6/2024"|""|""|""|"Paullinia pseudota Radlk."|"SAPINDACEAE"|"Paullinia"|"pseudota"|""|"specie"|"Radlk."|"Angiospermas"|""|"Plantae"|""|"UPCB 110810"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74674"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074674"|"84"|"Ferreira-Alves, R."|"2024-5-17"|"2024"|"5"|"17"|"Liana, a ca. 3 m do dossel. Frutos verdes"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0455555"|"-39.3044444"|"Koch, I."|"2/7/2024"|""|""|""|"Stigmaphyllon blanchetii C.E.Anderson"|"MALPIGHIACEAE"|"Stigmaphyllon"|"blanchetii"|""|"specie"|"C.E.Anderson"|"Angiospermas"|""|"Plantae"|""|"UPCB 110811"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74698"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074698"|"93"|"Ferreira-Alves, R."|"2024-5-17"|"2024"|"5"|"17"|"Liana, frutos imaturos verdes, frutos madutos avermelhados"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0455555"|"-39.3044444"|"H. Medeiros"|"12/6/2024"|""|""|""|"Paullinia revoluta Radlk."|"SAPINDACEAE"|"Paullinia"|"revoluta"|""|"specie"|"Radlk."|"Angiospermas"|""|"Plantae"|""|"UPCB 110812"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74746"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074746"|"98"|"Ferreira-Alves, R."|"2024-5-17"|"2024"|"5"|"17"|"Erva, ca. 50 cm. Sépalas verdes, pétalas róseo claro, estames róseos"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0455555"|"-39.3044444"|"Goldenberg, R."|"17/5/2024"|""|""|""|"Nepsera aquatica (Aubl.) Naudin"|"MELASTOMATACEAE"|"Nepsera"|"aquatica"|""|"specie"|"(Aubl.) Naudin"|"Angiospermas"|""|"Plantae"|""|"UPCB 110813"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74741"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074741"|"103"|"Ferreira-Alves, R."|"2024-5-18"|"2024"|"5"|"18"|"Árvore, ca. 4 m. Botão floral com sépalas verdes e pétalas vermelhas, com látex amarelo"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0905555"|"-39.3255556"|"Ivanauskas, N."|"18/5/2024"|""|""|""|"Symphonia globulifera L.f."|"CLUSIACEAE"|"Symphonia"|"globulifera"|""|"specie"|"L.f."|"Angiospermas"|""|"Plantae"|""|"UPCB 110814"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74714"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074714"|"104"|"Ferreira-Alves, R."|"2024-5-18"|"2024"|"5"|"18"|"Árvore, ca. 8 m. Frutos verdes, sépalas verde-claro"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0905555"|"-39.3255556"|""|""|""|""|""|"Eugenia"|"MYRTACEAE"|"Eugenia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"UPCB 110815"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74726"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074726"|"105"|"Ferreira-Alves, R."|"2024-5-18"|"2024"|"5"|"18"|"Árvore, ca. 12 m. Sépalas verdes, pétalas e estames brancos"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0905555"|"-39.3255556"|"Ottino, G.C."|"18/5/2024"|""|""|""|"Arapatiella psilophylla (Harms) R.S.Cowan"|"FABACEAE"|"Arapatiella"|"psilophylla"|""|"specie"|"(Harms) R.S.Cowan"|"Angiospermas"|""|"Plantae"|""|"UPCB 110816"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74669"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074669"|"106"|"Ferreira-Alves, R."|"2024-5-18"|"2024"|"5"|"18"|"Árvore, ca. 8 m. Fruto imaturo verde, fruto maduro alaranjado"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0905555"|"-39.3255556"|"Ivanauskas, N."|"18/5/2024"|""|""|""|"Pouteria bangii (Rusby) T.D.Penn."|"SAPOTACEAE"|"Pouteria"|"bangii"|""|"specie"|"(Rusby) T.D.Penn."|"Angiospermas"|""|"Plantae"|""|"UPCB 110817"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74727"|"UPCB"|"2024-11-27"|"UPCB"|"UPCB"|"UPCB0074727"|"109"|"Ferreira-Alves, R."|"2024-5-18"|"2024"|"5"|"18"|"Árvore, ca. 10 m. Botão floral com sépalas e pétalas avermelhadas"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento"|"50"|""|""|""|"-17.0905555"|"-39.3255556"|"Ivanauskas, N."|"18/5/2024"|""|""|""|"Symphonia globulifera L.f."|"CLUSIACEAE"|"Symphonia"|"globulifera"|""|"specie"|"L.f."|"Angiospermas"|""|"Plantae"|""|"UPCB 110818"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74432"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074432"|"780"|"Renon, P."|"2024-5-14"|"2024"|"5"|"14"|"Trepadeira coletada no dossel, cálice verde, corola amarela e alaranjada internamente, látex branco"|""|"Brasil"|"Bahia"|"Prado"|"Próximo a sede do ICMBio. Parque Nacional do Descobrimento"|"60"|""|""|""|"-17.1408333"|"-39.4155556"|"Koch, I."|"14/5/2024"|""|""|""|"Mandevilla hirsuta (Rich.) K.Schum."|"APOCYNACEAE"|"Mandevilla"|"hirsuta"|""|"specie"|"(Rich.) K.Schum."|"Angiospermas"|""|"Plantae"|""|"UPCB 110842"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74433"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074433"|"781"|"Renon, P."|"2024-5-14"|"2024"|"5"|"14"|"Arbusto escandente com cerca de 1,5 metros de altura, cálice esverdeado, corola alaranjada e amarelada, frutos enegrecidos"|""|"Brasil"|"Bahia"|"Prado"|"Próximo a sede do ICMBio. Parque Nacional do Descobrimento"|"60"|""|""|""|"-17.1408333"|"-39.4155556"|"A.PS.A. Franco,Hornink, B., Junior, C.C.B."|"14/5/2024"|""|""|""|"Lantana camara L."|"VERBENACEAE"|"Lantana"|"camara"|""|"specie"|"L."|"Angiospermas"|""|"Plantae"|""|"UPCB 110843"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74437"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074437"|"785"|"Renon, P."|"2024-5-14"|"2024"|"5"|"14"|"Liana coletada à 3-4m de altura, flores com glândula elaioforos na base do cálice"|""|"Brasil"|"Bahia"|"Prado"|"Próximo a sede do ICMBio. Parque Nacional do Descobrimento"|"60"|""|""|""|"-17.1408333"|"-39.4155556"|"Koch, I."|"14/5/2024"|""|""|""|"Stigmaphyllon blanchetii C.E.Anderson"|"MALPIGHIACEAE"|"Stigmaphyllon"|"blanchetii"|""|"specie"|"C.E.Anderson"|"Angiospermas"|""|"Plantae"|""|"UPCB 110844"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74438"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074438"|"786"|"Renon, P."|"2024-5-14"|"2024"|"5"|"14"|"Liana coletada a 1,5m, fruto cápsula carnosa laranja, semente vermelha"|""|"Brasil"|"Bahia"|"Prado"|"Trilha do Macaco Prego. Parque Nacional do Descobrimento"|"60"|""|""|""|"-17.1408333"|"-39.4155556"|"Franco, A.P.S.A.,Hornink, B., Junior, C.C.B."|"14/5/2024"|""|""|""|"Momordica charantia L."|"CUCURBITACEAE"|"Momordica"|"charantia"|""|"specie"|"L."|"Angiospermas"|""|"Plantae"|""|"UPCB 110845"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74440"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074440"|"788"|"Renon, P."|"2024-5-14"|"2024"|"5"|"14"|"Palmeira arborescente com 4 m de altura, pecíolo com 1,5m, limbo com 3m, tamanho total da folha 4,5m, 103 folíolos, folha lanceolada, frutos secos, espata com 1,37 metros"|""|"Brasil"|"Bahia"|"Prado"|"Trilha do Macaco Prego. Parque Nacional do Descobrimento"|"60"|""|""|""|"-17.1408333"|"-39.4155556"|"Labiak, P."|"14/5/2024"|""|""|""|"Allagoptera caudescens (Mart.) Kuntze"|"ARECACEAE"|"Allagoptera"|"caudescens"|""|"specie"|"(Mart.) Kuntze"|"Angiospermas"|""|"Plantae"|""|"UPCB 110846"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74446"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074446"|"794"|"Renon, P."|"2024-5-15"|"2024"|"5"|"15"|"Arbórea com cerca de 4 metros de altura, frutos imaturos esverdeados-rosados à maduros arroxeados"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Juerana. Parque Nacional do Descobrimento"|"74"|""|""|""|"-17.1108333"|"-39.3533333"|"Goldenberg, R."|"15/5/2024"|""|""|""|"Miconia prasina (Sw.) DC."|"MELASTOMATACEAE"|"Miconia"|"prasina"|""|"specie"|"(Sw.) DC."|"Angiospermas"|""|"Plantae"|""|"UPCB 110847"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74449"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074449"|"797"|"Renon, P."|"2024-5-15"|"2024"|"5"|"15"|"Arbórea com cerca de 10 metros de altura"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Juerana. Parque Nacional do Descobrimento"|"74"|""|""|""|"-17.1108333"|"-39.3533333"|"Souza, V.C."|"15/5/2024"|""|""|""|"Casearia javitensis Kunth"|"SALICACEAE"|"Casearia"|"javitensis"|""|"specie"|"Kunth"|"Angiospermas"|""|"Plantae"|""|"UPCB 110848"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74450"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074450"|"798"|"Renon, P."|"2024-5-15"|"2024"|"5"|"15"|"Arvoreta cerca de 3 metros de altura, coletada na borda da trilha"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Juerana. Parque Nacional do Descobrimento"|"74"|""|""|""|"-17.1108333"|"-39.3533333"|"T.B. Flores"|"1/7/2024"|""|""|""|"Trichilia elegans A.Juss."|"MELIACEAE"|"Trichilia"|"elegans"|""|"specie"|"A.Juss."|"Angiospermas"|""|"Plantae"|""|"UPCB 110849"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74459"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074459"|"807"|"Renon, P."|"2024-5-16"|"2024"|"5"|"16"|"Árvore 5-6 metros de altura, frutos maduros enegrecidos"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba - trilha 2 do Porgrama Monitora. Parque Nacional do Descobrimento"|"90"|""|""|""|"-17.0552778"|"-39.3302778"|"Junior, C.C.B., Bochorny, T."|"16/5/2024"|""|""|""|"Palicourea guianensis Aubl."|"RUBIACEAE"|"Palicourea"|"guianensis"|""|"specie"|"Aubl."|"Angiospermas"|""|"Plantae"|""|"UPCB 110850"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74465"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074465"|"813"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Subarbusto com cerca de 50 cm de altura"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"B. Hornink, Junior, C.C.B., Goldenberg, R."|"17/5/2024"|""|""|""|"Pterolepis repanda (DC.) Triana"|"MELASTOMATACEAE"|"Pterolepis"|"repanda"|""|"specie"|"(DC.) Triana"|"Angiospermas"|""|"Plantae"|""|"UPCB 110851"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74470"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074470"|"818"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 25 cm de altura"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"R.T. Shirasuna"|"5/6/2024"|""|""|""|"Ichnanthus riedelii (Trin.) Döll"|"POACEAE"|"Ichnanthus"|"riedelii"|""|"specie"|"(Trin.) Döll"|"Angiospermas"|""|"Plantae"|""|"UPCB 110852"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74474"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074474"|"822"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 15 cm de altura"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"P. Fiaschi"|"17/5/2024"|""|""|""|"Oxalis polymorpha Mart. ex Zucc."|"OXALIDACEAE"|"Oxalis"|"polymorpha"|""|"specie"|"Mart. ex Zucc."|"Angiospermas"|""|"Plantae"|""|"UPCB 110853"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74486"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074486"|"834"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 50 cm de altura, folhas internas com base avermelhada, frutos imaturos verdes"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"Forzza, R.C."|"17/5/2024"|""|""|""|"Araeococcus parviflorus (Mart. ex Schult. & Schult. f.) Lindm."|"BROMELIACEAE"|"Araeococcus"|"parviflorus"|""|"specie"|"(Mart. ex Schult. & Schult. f.) Lindm."|"Angiospermas"|""|"Plantae"|""|"UPCB 110854"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74490"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074490"|"838"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Epífita, inflorescência com espata verde, flores esverdeadas"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"M. Engels"|"17/5/2024"|""|""|""|"Anthurium scandens (Aubl.) Engl."|"ARACEAE"|"Anthurium"|"scandens"|""|"specie"|"(Aubl.) Engl."|"Angiospermas"|""|"Plantae"|""|"UPCB 110855"
"Collection"|"Creative Commons"|"urn:catalog:UPCB:74491"|"UPCB"|"2024-11-28"|"UPCB"|"UPCB"|"UPCB0074491"|"839"|"Renon, P."|"2024-5-17"|"2024"|"5"|"17"|"Erva com cerca de 40 cm, inflorescência com eixo e pendúculo vináceo, brácteas esverdeadas. sépalas esbranquiçadas, pétalas roxas-vináceo, anteras brancas"|""|"Brasil"|"Bahia"|"Prado"|"Estrada Alegria Nova. Parque Nacional do Descobrimento"|"70"|""|""|""|"-17.0402777"|"-39.2938889"|"M. Engels"|"17/5/2024"|""|""|""|"Dichorisandra procera Mart. ex Schult. f."|"COMMELINACEAE"|"Dichorisandra"|"procera"|""|"specie"|"Mart. ex Schult. f."|"Angiospermas"|""|"Plantae"|""|"UPCB 110856"
