datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited	isolatedfrom	isolator	isolationmethod	conditionsforgrowth	geneticallymodified	genotype	mutant	race	alternatestate	strainproperties	strainapplications	formofsupply	restrictions	biologicalrisks	pathogenicity
2023-05-17T15:25:06	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	032796	Plantae	Dicotyledon			Bignoniaceae	Bignonia	binata		Bignonia binata	Thunb.		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	s/n				Lohmann, LG	1997			Southern America	Prado	Reserva Florestal da Brasil de Holanda Industriais S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance.	-39.333333	-17.183333													<nO>'in canopy; leaves shiny green above, shiny yellow-green beneath; flowers bright pale purple.; Southern Bahian. 'Tabuleiro'</nO>																					
2023-05-17T15:33:04	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB		Plantae	Dicotyledon			Rubiaceae	Palicourea	blanchetiana		Palicourea blanchetiana	Schltdl.		1994	04	06	Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG	4454				Taylor, CM	1998			Southern America	Porto Seguro	Extremo Sul, Reserva da brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/Porto Seguro. ca. 9,5 km na entrada	-39.325278	-16.4625													<nO>ca. 5 m de alt. Folhas levemente discolores. Inflorescência com pedunculo vermelho. Frutos imaturos verdes.; mata perturbada.</nO>																					
2023-05-17T15:32:18	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	049900	Plantae	Dicotyledon			Piperaceae	Piper	arboreum		Piper arboreum	Aubl.		1993	10	22	Thomas, W; Carvalho, AM de; Sant'Ana, SC de; Jardim, JG	10088				et al.; Callejas, R	1994			Southern America	Prado	Extremo Sul, Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrace at km 18 east of Itamaraju on road to Prado,8km from entrance	-39.333333	-17.183333													<nO>2m, leaves glaucous beneath,dark green above,spikes green,possible equal to collection # 10090,however leaf bases different.; Southern Bahian moist forest. 'Tabuleiro.'</nO>	ALCB002522																				
2023-05-17T15:32:18	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	049900	Plantae	Dicotyledon			Piperaceae	Piper	arboreum		Piper arboreum	Aubl.		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	s/n				Callejas, R	1994			Southern America	Prado	Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at Km 18 east of Otamaraju on road to Prado, 8 km from entrance.	-39.333333	-17.183333													<nO>Herb 2m, leaves glaucous beneath, dark green above, spikes green, possibly equal to collection #10090, however lef bases different.; Southern Bahian moist forest. 'Tabuleiro'.</nO>																					
2023-05-17T15:32:42	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	026461	Plantae	Dicotyledon			Rhamnaceae	Reissekia	smilacina		Reissekia smilacina	Stend.		1994	04	06	Carvalho, AM de; Sant'Ana, SC de; Jardim, JG	4481				Nesom	1994			Southern America	Porto Seguro	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod, Eunapólis/ P.Seguro. Ca. 9.5 km na estrada.	-39.325278	-16.4625													<nO>Planta crescendo sobre árvore, ramos pendentes. Frutos imaturos verde-amarelados.; Mata Higrófila Sul Baiana. Mata pertubada</nO>	ALCB034696																				
2024-05-07T10:52:34	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61092	Plantae				Commelinaceae	Dichorisandra	penduliflora		Dichorisandra penduliflora			1999	04	08	A. M. de Carvalho	4506				L. Y. S. Aona					PORTO SEGURO	Reserva Brasil Holanda S/A. Entrada no Km 22 da Rod. Eunápolis/Porto Seguro. Ca. 9,5Km na entrada.	-39.0647010803223	-16.4496994018555	68835											30/07/2007																						
2024-05-07T11:05:21	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61258	Plantae				Oxalidaceae	Oxalis	puberula		Oxalis puberula			1994	04	07	J. G. Jardim	404				J. M. Souza					PORTO SEGURO	Reserva da Brasil Holanda de Indústrias S/A. Entrada no Km da Rod. Eunápolis/Porto Seguro. Ca. 9,5Km da entrada.	-39.0647010803223	-16.4496994018555	68835												<nO><ll>dwc_commonname:</ll></nO>																					
2024-05-07T11:08:39	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61194	Plantae				Rubiaceae	Psychotria	deflexa		Psychotria deflexa			2001	04	08	A. M. de Carvalho	4460				C. M. Taylor					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entrada no Km 22 da Rod. Eunápolis/Porto Seguro. Ca. 9Km na entrada.	-39.0647010803223	-16.4496994018555	68835											30/12/2012																						
2024-05-07T10:46:51	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61246	Plantae				Asclepiadaceae	Ditassa	blanchetii		Ditassa blanchetii			1984	04	09	J. G. Jardim	395				A. Rapini					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entrada Km 22 Rod. Eunápolis/Porto Seguro. Ca. 9,5Km na entrada.	-39.516667	-16.4625												30/03/2004																						
2024-05-07T10:49:22	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61114	Plantae				Bignoniaceae	Dolichandra	unguiculata		Dolichandra unguiculata			1994	04	06	A. M. de Carvalho	4504				M. M. M. Lopes					PORTO SEGURO	Reserva Brasil Holanda. Entrada Km 22 Rod. Eunapolis/P. Segruo, 9,5Km na entrada.	-39.516667	-16.4625												30/11/2007																						
2024-05-07T10:54:57	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61096	Plantae				Euphorbiaceae	Drypetes			Drypetes			1999	04	08	A. M. de Carvalho	4453				Sem Informação					PORTO SEGURO	Reserva da Brasil Holanda de Ind. S/A. Entrada no Km 22 Rod. Eunápolis/Porto Seguro. Ca. 9,5Km na entrada.	-39.325278	-16.4625																																		
2024-05-07T10:45:29	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60030	Plantae				Annonaceae	Ephedranthus	dimerus		Ephedranthus dimerus		Paratipo	1993	10	22	W. W. Thomas	10132				J.C.Lopes, Chatrou & Mello-Silva					PRADO	Reserva Florestal da Brasil de Holanda Indústrias S.A. entrada no Km 18 a E de Itamarajú na Rod. para Prado, 8Km da entrada.	-39.333333	-17.183333													<nO><ll>dwc_commonname:</ll></nO>																					
2024-05-07T11:08:57	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60036	Plantae				Rubiaceae	Rudgea	coronata		Rudgea coronata			1993	10	22	W. W. Thomas	10100				C. P. Bruniera					PRADO	Reserva Florestal da Brasil Holanda Indústrias S.A, entrada KM 18 a E de Itamarajú na Rod. Para Prado, 8Km para entrada.	-39.333333	-17.183333												30/12/2012																						
2024-05-07T11:09:45	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60127	Plantae				Sapindaceae	Serjania	fuscifolia		Serjania fuscifolia			1993	10	22	W. W. Thomas	10124				P. Acevdedo R.					PRADO	Reserva Florestal da Brasil Holanda Industrias S/A.; entrada KM 18 a E de Itamarajú na Rod. p/ Prado, 8Km da entrada.	-39.333333	-17.183333												30/12/2009																						
2024-05-07T11:09:47	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60038	Plantae				Sapindaceae	Serjania	lamelligera		Serjania lamelligera			1993	10	22	W. W. Thomas	10102				P. Acevedo R.					PRADO	Reserva Florestal da Brasil Holanda Industrias S/A; entrada 18Km a E de Itamarajú, na Rod. p/ Prado, 8Km da entrada.	-39.333333	-17.183333												30/12/2009																						
2024-05-07T11:02:58	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60031	Plantae				Monimiaceae	Siparuna	reginae		Siparuna reginae			1993	10	22	W. W. Thomas	10131				A. L. Peixoto					PRADO	Reserva Florestal da Brasil Holanda S.A; entrada no Km 18 a E de Itamarajú na Rod. para Prado, 16Km da entrada.	-39.333333	-17.183333												30/07/2009																						
2024-05-07T11:10:54	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	59822	Plantae				Solanaceae	Solanum	campaniforme		Solanum campaniforme			1993	10	22	W. W. Thomas	10098				J. R. Stehmann					PRADO	Reserva da Brasil Holanda, entroncamento Km 18 a E Itamaraju, Rod. para Prado. 8Km do entroncamento.	-39.333333	-17.183333												13/12/2012																						
2024-05-07T11:10:54	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61193	Plantae				Solanaceae	Solanum	campaniforme		Solanum campaniforme			2001	04	08	A. M. de Carvalho	4461				J. R. Stehmann					PORTO SEGURO	Reserva da Brasil Holanda. Entr. Km 22 Rod. Eunapolis/Porto Seguro, 9,5Km na entrada.	-39.325278	-16.4625												13/12/2012																						
2024-05-07T11:11:03	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61094	Plantae				Solanaceae	Solanum	sooretamum		Solanum sooretamum			1999	04	08	A. M. de Carvalho	4455				L. L. Giacomin					PORTO SEGURO	Reserva da Brasil Holanda. Entrada Km 22 Rod. Eunapolis/Porto Seguro. Ca. 9,5Km na entrada.	-39.325278	-16.4625												30/09/2013																						
2024-05-07T11:00:06	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60121	Plantae				Malpighiaceae	Stigmaphyllon	blanchetii		Stigmaphyllon blanchetii			1993	10	22	W. W. Thomas	10113				A. M. Amorim					PRADO	Reserva Florestal Brasil Holanda S/A; entrada no Km 18 a E Itamaraju na Rod. Para Prado. A 8Km da entrada.	-39.333333	-17.183333												30/12/1995																						
2024-05-07T10:46:06	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61200	Plantae				Apocynaceae	Tabernaemontana	salzmannii		Tabernaemontana salzmannii			2001	04	08	A. M. de Carvalho	4438				A. O. Simões					PORTO SEGURO	Reserva da Brasil Holanda de Indústrias S/A. Ca. 95Km da entrada.	-39.325278	-16.4625												30/03/2011																						
2024-05-07T10:45:33	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60116	Plantae				Annonaceae	Guatteria	pogonopus		Guatteria pogonopus			1993	10	22	W. W. Thomas	10106				R. de Mello-Silva					PRADO	Reserva Brasil Holanda S.A; entrada no Km 18 a E de Itamaraju, Rod,p/ Prado, a 8Km da entrada.	-39.333333	-17.183333												30/08/2002																						
2024-05-07T10:55:01	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60088	Plantae				Euphorbiaceae	Gymnanthes	multiramea		Gymnanthes multiramea			1993	10	22	W. W. Thomas	10136				L. dos S. D. de Oliveira					PRADO	Reserva da Brasil Holanda Industrias S.A.; entrada no Km 18 a E Itamaraju, Rod. para Prado, a 8Km da entrada.	-39.333333	-17.183333												30/01/2014																						
2024-05-07T10:57:16	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60065	Plantae				Heliconiaceae	Heliconia	richardiana		Heliconia richardiana			1993	10	22	W. W. Thomas	10125				L. Andersson					PRADO	Reserva florestal da Brasil Holanda. Entroncamento no Km 18 a E Rod. p/ Itamaraju, a 8Km do entroncam.	-39.333333	-17.183333												30/12/1995																						
2024-05-07T10:59:41	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61260	Plantae				Malpighiaceae	Heteropterys	cordifolia		Heteropterys cordifolia			1986	04	09	J. G. Jardim	406				A. M. Amorim					PORTO SEGURO	Reserva Brasil Holanda S/A. Entrada Km 22 Rod. Eunapolis/Porto Seguro. Ca. 9,5Km da entrada.	-39.325278	-16.4625												30/12/2003																						
2024-05-07T10:59:47	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61218	Plantae				Malpighiaceae	Heteropterys	nordestina		Heteropterys nordestina			1984	04	09	J. G. Jardim	388				A. M. Amorim					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entrada no Km 22 Rod. Eunapolis/Porto Seguro. Ca. 9.5Km na entrada.	-39.325278	-16.4625												30/12/2003																						
2024-05-07T10:53:19	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60089	Plantae				Cyperaceae	Hypolytrum	bullatum		Hypolytrum bullatum			1993	10	22	W. W. Thomas	10138				W. W. Thomas					PRADO	Reserva Florestal Brasil de Holanda S.A. entrada no Km 18 a E rod. Itamaraju/Prado, a 8Km da entrada..	-39.333333	-17.183333												30/12/1993																						
2024-05-07T10:48:45	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61159	Plantae				Asteraceae	Mikania	duckei		Mikania duckei						A. M. de Carvalho	4500				A. Gandara					PORTO SEGURO	Reserva da Brasil Holanda. Entrada no Km 22 Rod. Eunapolis/Porto Seguro. Ca. 9.5Km na entrda	-39.325278	-16.4625												30/12/1994																						
2024-05-07T11:04:21	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61238	Plantae				Myrtaceae	Myrciaria	floribunda		Myrciaria floribunda			1984	04	09	J. G. Jardim	389				M. Sobral					PORTO SEGURO	Reserva Brasil Holanda S/A. Entrada no Km 22 Rod. Porto Seguro/Eunapolis. 9.5Km na entrada.	-39.308611	-16.4625												30/12/1995																						
2024-05-07T10:58:01	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	59806	Plantae				Lauraceae	Ocotea	daphnifolia		Ocotea daphnifolia			1993	10	22	W. W. Thomas	10158				L. C. S. Assis					PRADO	Reserva Florestal da Brasil Holanda S/A: no entroncamento Km 18 Rod. Itamaraju/Prado, 8Km do entroncamento.	-39.333333	-17.183333												30/07/2004																						
2024-05-07T11:08:26	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61095	Plantae				Rubiaceae	Palicourea	blanchetiana		Palicourea blanchetiana			1999	04	08	A. M. de Carvalho	4454				C. Taylor					PORTO SEGURO	Reserva Brasil Holanda. Entrada Km 22Rod. Eunapolis/P. Seguro. Ca. 9,5Km na entrada	-39.325278	-16.4625												30/12/1998																						
2024-05-07T11:08:26	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61150	Plantae				Rubiaceae	Palicourea	blanchetiana		Palicourea blanchetiana			2001	04	08	A. M. de Carvalho	4491				C. Taylor					PORTO SEGURO	Reserva Brasil Holanda. Entrada Km 22 Rod. Eunapolis/P. Seguro. Ca. 9,5Km da entr.	-39.325278	-16.4625												30/12/1998																						
2024-05-07T11:05:24	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61265	Plantae				Passifloraceae	Passiflora	alata		Passiflora alata			1992	04	09	J. G. Jardim	411				T. S. N. Sena					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entrada no Km 22 Rod. p/ Eunapolis. Ca. 9,5Km da entrada.	-39.325278	-16.4625												30/09/1997																						
2024-05-07T11:05:27	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61128	Plantae				Passifloraceae	Passiflora	contracta		Passiflora contracta			2001	04	08	A. M. de Carvalho	4466				T. S. N. Sena					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entr. Km 22 Rod. Para Eunapolis, 9.5Km na entrada.	-39.325278	-16.4625												30/10/2009																						
2024-05-07T11:05:27	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61244	Plantae				Passifloraceae	Passiflora	mansoi		Passiflora mansoi			1984	04	09	J. G. Jardim	393				T. S. Nunes					PORTO SEGURO	Reserva Brasil Holanda S/A. Entrada Km 22Rod. Eunápolis/Porto Seguro. Ca. 9.5Km na entrada.	-39.516667	-16.45												30/08/2005																						
2024-05-07T11:09:41	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61248	Plantae				Sapindaceae	Paullinia	revoluta		Paullinia revoluta			1984	04	09	J. G. Jardim	397				G. V. Somner					PORTO SEGURO	Reserva Florestal da Brasil Holanda S/A. 9,5Km da entrada.	-39.521944	-16.4625												29/07/1998																						
2024-05-07T11:09:41	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61120	Plantae				Sapindaceae	Paullinia	ternata		Paullinia ternata			2001	04	08	A. M. de Carvalho	4471				P. Acevedo-Rodriguez					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entrda no Km 22 Rod. Eunapolis/Porto Seguro. Ca. 9.5Km na entrda.	-39.325278	-16.4625												30/12/1994																						
2024-05-07T11:02:27	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60128	Plantae				Mimosaceae	Inga	pleiogyna		Inga pleiogyna			1993	10	22	W. W. Thomas	10123				M. M. M. Lopes					PRADO	Reserva Brasil Holanda. Entrda no Km 18 a E Itamaraju, Rod. p/ Prado, 8Km da entrada.	-39.333333	-17.183333												30/07/2007																						
2024-05-07T11:02:30	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60126	Plantae				Mimosaceae	Inga	thibaudiana		Inga thibaudiana			1993	10	22	W. W. Thomas	10120				H. C. de Lima					PRADO	Reserva Brasil Holanda S.A., entrada no Km 18 a E Rod. Itamaraju/Prado, 8Km da entrada.	-39.333333	-17.183333												01/05/1994																						
2024-05-07T10:51:43	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61088	Plantae				Caricaceae	Jacaratia	heptaphylla		Jacaratia heptaphylla			1999	04	08	A. M. de Carvalho	4478				T. S. dos Santos					PORTO SEGURO	Reserva da Brasil Holanda S/A. Entrada no Km 22 Rod. Porto Seguro/Eunapolis. A 9Km da entr.	-39.325278	-16.4625												30/05/1994																						
2024-05-07T10:57:45	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61169	Plantae				Lacistemataceae	Lacistema	robustum		Lacistema robustum			2001	04	08	A. M. de Carvalho	4444				J. G. Jardim					PORTO SEGURO	Reserva Brasil Holanda S/A. Estrada no Km 22 Rod. Eunápolis/Porto Seguro. Ca. 9,5Km da entrada.	-39.325278	-16.4625												30/06/2006																						
2024-05-07T11:01:09	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60125	Plantae				Melastomataceae	Leandra	rufescens		Leandra rufescens			1993	10	22	W. W. Thomas	10119				J. J. Wurdack					PRADO	Reserva Florestal da Brasil Holanda; entrada no Km 18 a E Itamaraju, na Rod. p/ Prado. A 8Km da entrada.	-39.333333	-17.183333												30/12/1994																						
2024-05-07T11:09:38	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	59834	Plantae				Sapindaceae	Melicoccus	espiritosantensis		Melicoccus espiritosantensis		Paratipo	1993	10	22	W. W. Thomas	10087				In Flora Neotropica 1987					PRADO	Reserva Florestal da Brasil Holanda S/A, entrada Km 18 a E de Itamaraju e Km 18 a E da entrada.	-39.333333	-17.183333												30/12/2003																						
2024-05-07T11:05:56	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60627	Plantae				Plagiotheciaceae	Pilosium	chlorophyllum		Pilosium chlorophyllum			1994	04	06	S. L. Oliveira	349				S. L. Oliveira					PORTO SEGURO	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunapolis P.Seguro. Ca. 9,5 km da entrada.	-39.325278	-16.4625												22/04/1994																						
2024-05-07T11:05:47	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	59827	Plantae				Piperaceae	Piper	amplum		Piper amplum			1993	10	22	W. W. Thomas	10091				D. Monteiro					PRADO	Reserva Florestal da Brasil Holanda Indústrias S.A.; entrada no Km 18 a E de Itamarajú na Rod para Prado, 8Km da entrada.	-39.333333	-17.183333												29/11/2011																						
2024-05-07T11:02:49	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	59804	Plantae				Mimosaceae	Pseudopiptadenia	marliae		Pseudopiptadenia marliae			1993	10	22	W. W. Thomas	10161				P. G. Ribeiro					PRADO	Reserva da Brasil Holanda S.A.; entrada no Km 18 a E Rod. Itamaraju/Prado, 8Km da entrada.	-39.333333	-17.183333												15/07/2013																						
2024-05-07T11:08:50	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60086	Plantae				Rubiaceae	Psychotria	schlechtendaliana		Psychotria schlechtendaliana			1993	10	22	W. W. Thomas	10141				C. M. Taylor					PRADO	Reserva Florestal da Brasil Holanda S.A.; etrada Km 18 a E de Itamaraju Rod. Para Prado, 8Km da entrada.	-39.333333	-17.183333												30/12/2012																						
2024-05-07T10:46:02	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60124	Plantae				Apocynaceae	Rauvolfia	grandiflora		Rauvolfia grandiflora			1993	10	22	W. W. Thomas	10116				A. J. M. Leeuwenberg					PRADO	Reserva Florestal da Brasil Holanda; entrada no Km 18 a E Itamaraju, Rod. p/ Prado. A 8Km da entrada.	-39.333333	-17.183333												30/12/1994																						
2024-05-07T10:50:19	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60068	Plantae				Bromeliaceae	Tillandsia	geminiflora		Tillandsia geminiflora			1993	10	22	W. W. Thomas	10108				R. Moura					PRADO	Entr. Km 18 a E da Rod. Itamaraju/Prado, 8Km da entr. Reserva Brasil Holanda.	-39.333333	-17.183333												13/09/2001																						
2024-05-07T10:49:55	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	61236	Plantae				Boraginaceae	Tournefortia	gardneri		Tournefortia gardneri			1984	04	09	J. G. Jaridm	385				S. F. Conceição					PORTO SEGURO	Reserva da Brasil Holanda S/A. entrada no Km 22 Rod. Eunápolis/Porto Seguro. Ca. 9.5Km na entrada.	-39.325278	-16.4625												30/04/2006																						
2024-05-07T10:49:57	PreservedSpecimen	Brasil	Bahia	CEPLAC	CEPEC	60066	Plantae				Boraginaceae	Tournefortia	paniculata		Tournefortia paniculata			1993	10	22	W. W. Thomas	10107				S. F. Conceição					PRADO	Reserva da Brasil Holanda; entroncamento Km 18 a E da Rod. Itamaraju/Prado, 8Km do entroncamento.	-39.333333	-17.183333												30/08/2005																						
