"Ctrl_Record_ID_Review","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","wcvp_kew_id","wcvp_family","wcvp_genus","wcvp_species","wcvp_infraspecies","wcvp_taxon_name","wcvp_authors","wcvp_rank","wcvp_taxonomic_status","wcvp_accepted_kew_id","wcvp_accepted_name","wcvp_accepted_authors","wcvp_parent_kew_id","wcvp_parent_name","wcvp_parent_authors","wcvp_reviewed","wcvp_publication","wcvp_original_name_id","wcvp_TAXON_NAME_U","wcvp_searchNotes","wcvp_searchedName","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_parentNameUsageID","fb2020_originalNameUsageID","fb2020_scientificName","fb2020_namePublishedIn","fb2020_namePublishedInYear","fb2020_higherClassification","fb2020_family","fb2020_specificEpithet","fb2020_infraspecificEpithet","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_modified","fb2020_bibliographicCitation","fb2020_references","fb2020_scientificNamewithoutAuthorship","fb2020_scientificNamewithoutAuthorship_U","fb2020_searchNotes","fb2020_searchedName","Ctrl_occurrenceID","Ctrl_bibliographicCitation","Ctrl_downloadAsSynonym","Ctrl_scientificNameSearched","Ctrl_scientificNameReference","Ctrl_acceptedNameUsage","Ctrl_scientificNameAuthorship","Ctrl_scientificName","Ctrl_scientificNameOriginalSource","Ctrl_family","Ctrl_genus","Ctrl_specificEpithet","Ctrl_infraspecificEpithet","Ctrl_modified","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_catalogNumber","Ctrl_identificationQualifier","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_typeStatus","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_fieldNumber","Ctrl_country","Ctrl_stateProvince","Ctrl_municipality","Ctrl_locality","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_occurrenceRemarks","Ctrl_comments","Ctrl_taxonRank","Ctrl_voucherAmostra","Ctrl_amostraVerificada","Ctrl_naoPossivelVerificar","Ctrl_observacaoNaoPossivelVerificar","Ctrl_dataVerificacao","Ctrl_verificadoPor","Ctrl_emailVerificador","Ctrl_scientificName_verified","Ctrl_family_verified","link_imagem_amostra"
244,"DANEU","208","CYPERACEAE_DANEU_208","2009_DANEU_208","","","","","","","","","","","","","","","","","","","","","",17256,,7258,51954,"Rhynchospora rugosa (Vahl) Gale","Rhodora 46: 275 1944",1944,"Flora e Funga;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora rugosa (Vahl) Gale","Cyperaceae","rugosa",,"ESPECIE","(Vahl) Gale","NOME_ACEITO","NOME_CORRETO",2020-08-30 14:17:51.261,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB17256","Rhynchospora rugosa","RHYNCHOSPORA RUGOSA","NOME_ACEITO","Rhynchospora rugosa","reflora=RB00749537","reflora",,,,,"(Vahl) Gale","Rhynchospora rugosa","CYPERACEAE Rhynchospora rugosa (Vahl) Gale","Cyperaceae","Rhynchospora","rugosa",,,,"RB","RB00749537",,"PORTELA,G.","14/04/2018","não","208","L. Daneu",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada à esquerda no km 8 da estrada principal que atravessa o Parque.",2009,"11","03",-17.1833333333333,-39.3333333333333,"Erva terrestre. Inflorescência com sementes amarronzadas, Mussununga",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB00749537"
381,"DANEU","208","CYPERACEAE_DANEU_208","2009_DANEU_208","","","","","","","","","","","","","","","","","","","","","",17256,,7258,51954,"Rhynchospora rugosa (Vahl) Gale","Rhodora 46: 275 1944",1944,"Flora e Funga;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora rugosa (Vahl) Gale","Cyperaceae","rugosa",,"ESPECIE","(Vahl) Gale","NOME_ACEITO","NOME_CORRETO",2020-08-30 14:17:51.261,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB17256","Rhynchospora rugosa","RHYNCHOSPORA RUGOSA","NOME_ACEITO","Rhynchospora rugosa","jabot=RB:RB00749537","jabot",,,,,"(Vahl) Gale","Rhynchospora rugosa","Rhynchospora rugosa (Vahl) Gale","CYPERACEAE","Rhynchospora","rugosa",,2018-04-17,"RB","RB","RB00749537",,"PORTELA,G.","14/4/2018",,"208","L. Daneu",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada à esquerda no km 8 da estrada principal que atravessa o Parque.",2009,"11","3",-17.1833333,-39.3333333,"NA, Erva terrestre. Inflorescência com sementes amarronzadas",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=00749537"
484,"SALINO","8133","PTERIDACEAE_SALINO_8133","2002_SALINO_8133","","","","","","","","","","","","","","","","","","","","","",91803,,91797,103762,"Adiantopsis radiata (L.) Fée","Mém. Foug. 5: 145 1852",1852,"Flora e Funga;Samambaias e Licófitas;Pteridaceae E.D.M.Kirchn.;Adiantopsis Fée;Adiantopsis radiata (L.) Fée","Pteridaceae","radiata",,"ESPECIE","(L.) Fée","NOME_ACEITO","NOME_CORRETO",2021-10-08 14:13:58.729,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB91803","Adiantopsis radiata","ADIANTOPSIS RADIATA","NOME_ACEITO","Adiantopsis radiata","jabot=BHCB:BHCB01121328","jabot",,,,,"(L.) Fée","Adiantopsis radiata","Adiantopsis radiata (L.) Fée","PTERIDACEAE","Adiantopsis","radiata",,2019-06-12,"BHCB","BHCB","BHCB01121328",,"Salino, A","10/2002",,"8133","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófi.",2002,"10","30",-16.9891666,-39.3880555,"NA, Terrestre no interior de floresta",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01121328"
757,"SALINO","8134","PTERIDACEAE_SALINO_8134","2002_SALINO_8134","","","","","","","","","","","","","","","","","","","","","",91819,,91805,,"Adiantum diogoanum Glaz. ex Baker","J. Bot. 20: 310 1882",1882,"Flora e Funga;Samambaias e Licófitas;Pteridaceae E.D.M.Kirchn.;Adiantum L.;Adiantum diogoanum Glaz. ex Baker","Pteridaceae","diogoanum",,"ESPECIE","Glaz. ex Baker","NOME_ACEITO","NOME_CORRETO",2023-02-07 12:16:26.09,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB91819","Adiantum diogoanum","ADIANTUM DIOGOANUM","NOME_ACEITO","Adiantum diogoanum","jabot=BHCB:BHCB01121547","jabot",,,,,"Glaz. ex Baker","Adiantum diogoanum","Adiantum diogoanum Glaz. ex Baker","PTERIDACEAE","Adiantum","diogoanum",,2019-06-12,"BHCB","BHCB","BHCB01121547",,"Salino, A","1/2003",,"8134","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófi.",2002,"10","30",-16.9891666,-39.3880555,"NA, Terrestre no interior de floresta",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01121547"
2157,"SALINO","8132","DRYOPTERIDACEAE_SALINO_8132","2002_SALINO_8132","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=BHCB057869","splink",,,,,"R.S.Viveros & Salino","Ctenitis glandulosa","Ctenitis glandulosa","Dryopteridaceae","Ctenitis","glandulosa",,,"UFMG","BHCB-SL","75236",,"Viveros, RS","2015","Paratypus","8132","Salino, A; Jardim, JG",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófila Densa de Terras Baixas",2002,"10","29",-17.341101,-39.220798,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/BHCB057869"
393,"SALINO","8132","DRYOPTERIDACEAE_SALINO_8132","2002_SALINO_8132","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Ctenitis","jabot=BHCB:BHCB01103926","jabot",,,,,,"Ctenitis","Ctenitis","DRYOPTERIDACEAE","Ctenitis",,,2019-06-12,"BHCB","BHCB","BHCB01103926",,,,,"8132","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófila Densa de Terras Baixas.",2002,"10","29",16.9891666,0,"NA,",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01103926"
394,"SALINO","8136","DRYOPTERIDACEAE_SALINO_8136","2002_SALINO_8136","","","","","","","","","","","","","","","","","","","","","",583391,,90960,,"Ctenitis christensenii R.S.Viveros & Salino","Phytotaxa 239 (1): 2 2015",2015,"Flora e Funga;Samambaias e Licófitas;Dryopteridaceae Herter;Ctenitis (C.Chr.) C.Chr.;Ctenitis christensenii R.S.Viveros & Salino","Dryopteridaceae","christensenii",,"ESPECIE","R.S.Viveros & Salino","NOME_ACEITO","NOME_CORRETO",2020-12-30 16:09:10.368,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB583391","Ctenitis christensenii","CTENITIS CHRISTENSENII","NOME_ACEITO","Ctenitis christensenii","jabot=BHCB:BHCB01104019","jabot",,,,,"R.S.Viveros & Salino","Ctenitis christensenii","Ctenitis christensenii R.S.Viveros & Salino","DRYOPTERIDACEAE","Ctenitis","christensenii",,2019-06-12,"BHCB","BHCB","BHCB01104019",,"Viveros, RS","11/2015",,"8136","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófila Densa de Terras Baixas.",2002,"10","30",16.9891666,0,"NA,",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01104019"
395,"SALINO","8129","DRYOPTERIDACEAE_SALINO_8129","2002_SALINO_8129","","","","","","","","","","","","","","","","","","","","","",90982,,90975,132472,"Cyclodium heterodon (Schrad.) T.Moore",,,"Flora e Funga;Samambaias e Licófitas;Dryopteridaceae Herter;Cyclodium C.Presl;Cyclodium heterodon (Schrad.) T.Moore","Dryopteridaceae","heterodon",,"ESPECIE","(Schrad.) T.Moore","NOME_ACEITO","NOME_CORRETO",2022-05-30 17:26:30.685,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB90982","Cyclodium heterodon","CYCLODIUM HETERODON","NOME_ACEITO","Cyclodium heterodon","jabot=BHCB:BHCB01104149","jabot",,,,,"(Schrad.) T.Moore","Cyclodium heterodon","Cyclodium heterodon (Schrad.) T.Moore","DRYOPTERIDACEAE","Cyclodium","heterodon",,2019-06-12,"BHCB","BHCB","BHCB01104149",,"Salino, A","10/2002",,"8129","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófila Densa de Terras Baixas.",2002,"10","29",16.9891666,0,"NA,",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01104149"
485,"SALINO","8135","PTERIDACEAE_SALINO_8135","2002_SALINO_8135","","","","","","","","","","","","","","","","","","","","","",91806,,91805,,"Adiantum abscissum Schrad.","Gött. Gel. Anz. 1824: 872 1824",1824,"Flora e Funga;Samambaias e Licófitas;Pteridaceae E.D.M.Kirchn.;Adiantum L.;Adiantum abscissum Schrad.","Pteridaceae","abscissum",,"ESPECIE","Schrad.","NOME_ACEITO","NOME_CORRETO",2023-02-07 11:55:34.992,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB91806","Adiantum abscissum","ADIANTUM ABSCISSUM","NOME_ACEITO","Adiantum abscissum","jabot=BHCB:BHCB01121470","jabot",,,,,"Schrad.","Adiantum abscissum","Adiantum abscissum Schrad.","PTERIDACEAE","Adiantum","abscissum",,2019-06-12,"BHCB","BHCB","BHCB01121470",,"Salino, A","1/2003",,"8135","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófila Densa de Terras Baixas.",2002,"10","30",-18.9891666,-39.3880555,"NA, Terrestre no interior de floresta",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01121470"
700,"SALINO","8137","THELYPTERIDACEAE_SALINO_8137","2002_SALINO_8137","","","","","","","","","","","","","","","","","","","","","",602686,,602680,,"Christella hispidula (Decne.) Holttum","Kew Bull. 31 (2): 312 1976",1976,"Flora e Funga;Samambaias e Licófitas;Thelypteridaceae Pic.Serm.;Christella H.Lév.;Christella hispidula (Decne.) Holttum","Thelypteridaceae","hispidula",,"ESPECIE","(Decne.) Holttum","NOME_ACEITO","NOME_CORRETO",2022-09-22 16:10:57.666,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB602686","Christella hispidula","CHRISTELLA HISPIDULA","NOME_ACEITO","Christella hispidula","jabot=BHCB:BHCB01118375","jabot",,,,,"(Decne.) Holttum","Christella hispidula","Christella hispidula (Decne.) Holttum","THELYPTERIDACEAE","Christella","hispidula",,2019-06-12,"BHCB","BHCB","BHCB01118375",,"Salino, A","10/2002",,"8137","Salino, A.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta Ombrófila Densa de Terras Baixas.",2002,"10","30",-16.9891666,-39.3880555,"NA, Terrestre, no interior de floresta",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=BHCB&codtestemunho=01118375"
82,"MATOS","1723","RUBIACEAE_MATOS_1723","noYear_MATOS_1723","","","","","","","","","","","","","","","","","","","","","",72586,,210,,"Eumachia DC.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Eumachia DC.","Rubiaceae",,,"GENERO","DC.","NOME_ACEITO","NOME_CORRETO",2024-10-31 23:33:05.588,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB72586","","","Updated_genus","Margaritopsis haematocarpa","reflora=CEPEC00126055","reflora",,,,,"(Standl.) C.M. Taylor","Margaritopsis haematocarpa","RUBIACEAE Margaritopsis haematocarpa (Standl.) C.M. Taylor","Rubiaceae","Margaritopsis","haematocarpa",,,,"CEPEC","CEPEC00126055",,"J. G. Jardim",,"não","1723","Matos, F. B.",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Floresta de Tabuleiro; estrada da placa. Borda da mata.",,,,,,"NA, Arbusto com aproximadamente 2m de altura.   Frutos vermelhos.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=CEPEC00126055"
1579,"MATOS","1723","RUBIACEAE_MATOS_1723","2009_MATOS_1723","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=CEPEC:126055","splink",,,,,,"Eumachia cephalantha","Eumachia cephalantha","Rubiaceae","Eumachia","cephalantha",,,"CEPLAC","CEPEC","126055",,"SpeciesLink/lacunas",,,"1723","Matos, F. B.",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Floresta de Tabuleiro; estrada da placa. Borda da mata.",2009,"6","12",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/126055/collectionCode/CEPEC"
1621,"MATOS","1706","POLYPODIACEAE_MATOS_1706","2009_MATOS_1706","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=CEPEC:126038","splink",,,,,,,,"Polypodiaceae",,,,,"CEPLAC","CEPEC","126038",,"Sem Informação",,,"1706","Matos, F. B.",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Floresta de Tabuleiro; estrada da placa. Borda da mata.",2009,"6","12",-17.183333,-39.333333,"<nO>Foto.</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/126038/collectionCode/CEPEC"
1644,"MATOS","1707","DRYOPTERIDACEAE_MATOS_1707","2009_MATOS_1707","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Ctenitis","splink=CEPEC:126039","splink",,,,,,"Ctenitis","Ctenitis","Dryopteridaceae","Ctenitis",,,,"CEPLAC","CEPEC","126039",,"Sem Informação",,,"1707","Matos, F. B.",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Floresta de Tabuleiro; estrada da placa. Borda da mata.",2009,"6","12",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/126039/collectionCode/CEPEC"
282,"MATOS","1723","RUBIACEAE_MATOS_1723","2009_MATOS_1723","","","","","","","","","","","","","","","","","","","","","",604574,,72586,73287,"Eumachia cephalantha (Müll. Arg.) Delprete & J.H. Kirkbr.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Eumachia DC.;Eumachia cephalantha (Müll. Arg.) Delprete & J.H. Kirkbr.","Rubiaceae","cephalantha",,"ESPECIE","(Müll. Arg.) Delprete & J.H. Kirkbr.","NOME_ACEITO","NOME_CORRETO",2021-10-21 10:42:45.084,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB604574","Eumachia cephalantha","EUMACHIA CEPHALANTHA","Updated","Margaritopsis cephalantha","reflora=HUEFS0172923","reflora",,,,,"(Müll.Arg.) C.M.Taylor","Margaritopsis cephalantha","RUBIACEAE Margaritopsis cephalantha (Müll.Arg.) C.M.Taylor","Rubiaceae","Margaritopsis","cephalantha",,,,"HUEFS","HUEFS0172923",,"C.M.Taylor","--/07/2012","não","1723","Matos, F.B.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta de Tabuleiro; estrada da placa. Borda da mata.",2009,"06","12",-171.833055555556,-393.333055555556,"NA, NA",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=HUEFS0172923"
2180,"MATOS","1723","RUBIACEAE_MATOS_1723","2009_MATOS_1723","","","","","","","","","","","","","","","","","","","","","",604574,,72586,73287,"Eumachia cephalantha (Müll. Arg.) Delprete & J.H. Kirkbr.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Eumachia DC.;Eumachia cephalantha (Müll. Arg.) Delprete & J.H. Kirkbr.","Rubiaceae","cephalantha",,"ESPECIE","(Müll. Arg.) Delprete & J.H. Kirkbr.","NOME_ACEITO","NOME_CORRETO",2021-10-21 10:42:45.084,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB604574","Eumachia cephalantha","EUMACHIA CEPHALANTHA","Updated","Margaritopsis cephalantha","splink=HUEFS0172923","splink",,,,,"(Müll.Arg.) C.M.Taylor","Margaritopsis cephalantha","Margaritopsis cephalantha","Rubiaceae","Margaritopsis","cephalantha",,,"UEFS","HUEFS","172923",,"C.M.Taylor","2012",,"1723","Matos, F.B.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta de Tabuleiro; estrada da placa. Borda da mata.",2009,"6","12",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/HUEFS0172923"
173,"CARVALHO","140","EUPHORBIACEAE_CARVALHO_140","2009_CARVALHO_140","","","","","","","","","","","","","","","","","","","","","",17533,,17497,,"Croton polyandrus Spreng.",,,"Flora e Funga;Angiospermas;Euphorbiaceae Juss.;Croton L.;Croton polyandrus Spreng.","Euphorbiaceae","polyandrus",,"ESPECIE","Spreng.","NOME_ACEITO","NOME_CORRETO",2020-12-20 13:55:35.43,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB17533","Croton polyandrus","CROTON POLYANDRUS","NOME_ACEITO","Croton polyandrus","reflora=MBML044158","reflora",,,,,"Spreng.","Croton polyandrus","EUPHORBIACEAE Croton polyandrus Spreng.","Euphorbiaceae","Croton","polyandrus",,,,"MBML","MBML044158",,"M.B.R. Caruzo/29-09-2016","29/09/2016","não","140","G.M. Carvalho",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta de Tabuleiros. Mussununga Arbustivo-Herbácea, km 12 da estrada principal, estrada bastião do telhado",2009,"11","07",-17.1833333333333,-39.3333333333333,"Sub-arbusto ca 2m. Folhas discolores. Flores alvas. Látex incolor, NA",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=MBML044158"
174,"CARVALHO","110","CHRYSOBALANACEAE_CARVALHO_110","2009_CARVALHO_110","","","","","","","","","","","","","","","","","","","","","",16782,,16761,47964,"Couepia schottii Fritsch","Ann. K. K. Naturhist. Hofmus. 5: 13 1890",1890,"Flora e Funga;Angiospermas;Chrysobalanaceae R.Br.;Couepia Aubl.;Couepia schottii Fritsch","Chrysobalanaceae","schottii",,"ESPECIE","Fritsch","NOME_ACEITO","NOME_CORRETO",2020-12-30 22:25:51.032,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB16782","Couepia schottii","COUEPIA SCHOTTII","NOME_ACEITO","Couepia schottii","reflora=MBML044175","reflora",,,,,"Fritsch","Couepia schottii","CHRYSOBALANACEAE Couepia schottii Fritsch","Chrysobalanaceae","Couepia","schottii",,,,"MBML","MBML044175",,"P. Fiaschi","--/--/2010","não","110","G.M. Carvalho",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta de Tabuleiros. Mussununga Arbustivo-Herbácea, km 12 da estrada principal, estrada bastião do telhado",2009,"11","07",-17.1833333333333,-39.3333333333333,"Árvore ca 8m alt., folhas discolores. Flores amareladas, NA",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=MBML044175"
2151,"CARVALHO","120","RUBIACEAE_CARVALHO_120","2009_CARVALHO_120","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=MBML044199","splink",,,,,,"Chiococca","Chiococca","Rubiaceae","Chiococca",,,,"MBML","MBML-HERBARIO","44199",,,,,"120","G.M. Carvalho; F.B. Matos & L. Daneu",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta de Tabuleiros. Mussununga Arbustivo-Herbácea, km 12 da estrada principal, estrada bastião do telhado",2009,"11","7",-17.183333,-39.333333,"<nO>Arbusto ca 3m alt.</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/MBML044199"
2167,"CARVALHO","110","CHRYSOBALANACEAE_CARVALHO_110","2009_CARVALHO_110","","","","","","","","","","","","","","","","","","","","","",16782,,16761,47964,"Couepia schottii Fritsch","Ann. K. K. Naturhist. Hofmus. 5: 13 1890",1890,"Flora e Funga;Angiospermas;Chrysobalanaceae R.Br.;Couepia Aubl.;Couepia schottii Fritsch","Chrysobalanaceae","schottii",,"ESPECIE","Fritsch","NOME_ACEITO","NOME_CORRETO",2020-12-30 22:25:51.032,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB16782","Couepia schottii","COUEPIA SCHOTTII","NOME_ACEITO","Couepia schottii","splink=MBML044175","splink",,,,,"Fritsch","Couepia schottii","Couepia schottii","Chrysobalanaceae","Couepia","schottii",,,"MBML","MBML-HERBARIO","44175",,"P. Fiaschi","2010",,"110","G.M. Carvalho; F.B. Matos & L. Daneu",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Floresta de Tabuleiros. Mussununga Arbustivo-Herbácea, km 12 da estrada principal, estrada bastião do telhado",2009,"11","7",-17.183333,-39.333333,"<nO>Árvore ca 8m alt., folhas discolores. Flores amareladas</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/MBML044175"
